Date,Close,High,Low,Open,Volume,Stock_Symbol,Sentiment_Score,Target
30-04-2025,1531.900024,1551.836738,1518.706627,1535.320535,3682256,HCLTECH,0.481685357,1
02-05-2025,1536.688599,1545.093257,1521.736036,1531.411216,1370848,HCLTECH,0.050659354,0
05-05-2025,1532.974854,1561.413928,1527.795296,1544.115967,1012225,HCLTECH,-0.274251018,1
06-05-2025,1543.23645,1547.829778,1529.554409,1540.988758,2055057,HCLTECH,0.450553331,0
07-05-2025,1527.795288,1542.552322,1509.910859,1516.751879,5469936,HCLTECH,-0.042710548,1
08-05-2025,1544.800049,1561.707189,1520.465658,1526.427095,2789018,HCLTECH,0.108011512,0
09-05-2025,1533.756836,1541.86826,1521.931667,1530.434031,2035161,HCLTECH,0.330930307,1
12-05-2025,1632.365234,1636.958443,1557.798065,1562.489098,4028207,HCLTECH,0.452106377,0
13-05-2025,1582.816528,1649.760795,1578.516435,1646.731224,3118470,HCLTECH,-0.135714193,1
14-05-2025,1600.505615,1605.001239,1580.275787,1592.98054,1569126,HCLTECH,-0.173720449,1
15-05-2025,1657.481567,1663.931649,1588.094073,1612.526289,4961582,HCLTECH,0.142744543,0
16-05-2025,1622.201294,1655.038165,1620.344422,1653.474528,2586263,HCLTECH,0.175465465,0
19-05-2025,1612.135254,1626.208234,1600.896435,1623.276368,1642018,HCLTECH,-0.366107308,0
20-05-2025,1601.092041,1628.162889,1599.235169,1623.081036,2421580,HCLTECH,0.571123207,1
21-05-2025,1614.480713,1619.8558,1591.416727,1607.639693,1420835,HCLTECH,0.142010082,0
22-05-2025,1595.912354,1603.437428,1577.343869,1601.189736,2202093,HCLTECH,0.06186972,1
23-05-2025,1610.766968,1632.853785,1585.650699,1595.912229,1459454,HCLTECH,0.052886557,1
26-05-2025,1635.59021,1637.740317,1608.226129,1614.871739,1078813,HCLTECH,0.164500389,0
27-05-2025,1614.578491,1637.447069,1604.219256,1635.785726,2740015,HCLTECH,0.703606242,1
28-05-2025,1619.660522,1628.944765,1609.594402,1626.208309,1775441,HCLTECH,-0.211717979,1
29-05-2025,1626.892334,1637.447099,1617.999031,1632.072011,2374051,HCLTECH,0.464358715,0
30-05-2025,1599.430542,1626.892329,1590.341829,1626.892329,4408910,HCLTECH,0.445572368,0
02-06-2025,1594.446411,1598.062331,1569.232317,1588.19174,1883100,HCLTECH,-0.136317899,0
03-06-2025,1593.37146,1614.187637,1580.275768,1609.496723,2380133,HCLTECH,-0.141887607,0
04-06-2025,1589.168945,1607.248784,1585.357496,1593.957683,1659720,HCLTECH,0.003946619,1
05-06-2025,1595.325928,1616.337633,1587.703029,1597.769149,1409322,HCLTECH,0.218607312,1
06-06-2025,1600.505615,1602.558017,1585.162231,1594.153239,1261281,HCLTECH,0.478255819,1
09-06-2025,1610.864868,1620.34452,1601.776036,1610.571634,1299786,HCLTECH,-0.042345707,1
10-06-2025,1630.215088,1646.633584,1611.5489,1615.751288,3055223,HCLTECH,-0.002493279,1
11-06-2025,1682.793335,1686.213845,1628.162876,1637.935762,5085821,HCLTECH,-0.102626895,0
12-06-2025,1662.563477,1686.800284,1656.504334,1685.822995,3607962,HCLTECH,-0.433783947,0
13-06-2025,1656.797485,1672.140869,1626.794652,1628.16288,1988422,HCLTECH,-0.053384447,1
16-06-2025,1683.868286,1690.122957,1645.167681,1653.572339,2116100,HCLTECH,0.321597198,1
17-06-2025,1690.318237,1699.309363,1680.936291,1688.754599,1777245,HCLTECH,0.003068055,0
18-06-2025,1676.929565,1705.36864,1671.163539,1688.657029,1794428,HCLTECH,0.235497699,0
19-06-2025,1674.974976,1680.643178,1658.654184,1680.643178,2514527,HCLTECH,0.014100306,1
20-06-2025,1700.384399,1703.023031,1670.283864,1674.974897,2719770,HCLTECH,-0.517008606,0
23-06-2025,1664.517944,1690.513917,1660.60879,1689.927449,2221446,HCLTECH,0.316826301,0
24-06-2025,1653.376831,1693.250133,1650.835785,1680.838616,3601071,HCLTECH,0.402528673,1
25-06-2025,1678.102173,1681.620388,1662.367851,1663.345139,1307518,HCLTECH,0.105247946,1
26-06-2025,1684.943237,1687.679693,1664.029238,1671.163492,2971055,HCLTECH,0.14311713,0
27-06-2025,1684.161499,1712.698279,1671.945391,1695.595728,6478283,HCLTECH,0.277566004,1
30-06-2025,1689.341064,1695.400325,1674.38862,1685.822849,1855229,HCLTECH,0.929653008,0
01-07-2025,1679.275146,1705.368706,1675.072758,1689.341148,1639826,HCLTECH,0.218570407,1
02-07-2025,1679.568115,1699.016182,1672.140746,1682.89092,2069447,HCLTECH,0.171310561,0
03-07-2025,1673.020386,1691.19793,1667.743003,1677.027245,1839063,HCLTECH,0.200822977,1
04-07-2025,1686.702515,1689.732086,1667.449857,1676.050044,768500,HCLTECH,0.174636877,0
07-07-2025,1671.554565,1686.3116,1664.61584,1686.3116,1366412,HCLTECH,-0.028408962,0
08-07-2025,1669.306641,1679.861405,1649.174519,1661.390627,2139193,HCLTECH,0.127973296,0
09-07-2025,1635.981079,1675.365857,1633.049213,1671.163468,2894808,HCLTECH,0.136678837,0
10-07-2025,1625.915039,1641.747186,1611.548944,1636.958448,2740853,HCLTECH,0.071448545,0
11-07-2025,1601.092041,1617.901358,1592.980498,1605.88066,2548153,HCLTECH,-0.025587188,0
14-07-2025,1583.012207,1605.098907,1570.502865,1602.75339,3334703,HCLTECH,-0.568253228,0
15-07-2025,1530.824951,1584.575826,1514.797394,1553.888939,14685607,HCLTECH,-0.199287332,0
16-07-2025,1527.306641,1538.252225,1524.570185,1530.824856,5218099,HCLTECH,0.121591636,0
17-07-2025,1508.835815,1531.215747,1507.369883,1528.088352,4966082,HCLTECH,-0.002629074,1
18-07-2025,1525.481445,1526.66333,1506.964448,1520.753666,3902458,HCLTECH,0.56057844,0
21-07-2025,1507.358521,1527.352814,1503.024742,1525.481517,3368842,HCLTECH,-0.253751618,0
22-07-2025,1497.213501,1516.616972,1495.440674,1510.017774,3218227,HCLTECH,0.526808965,1
23-07-2025,1506.767456,1512.874061,1495.145068,1501.153203,3471536,HCLTECH,0.220530415,0
24-07-2025,1484.50769,1514.745546,1478.992028,1506.964464,4654421,HCLTECH,-0.183663174,0
25-07-2025,1467.665161,1489.432401,1464.217857,1478.499546,2733655,HCLTECH,-0.35965479,0
28-07-2025,1444.026489,1471.703394,1441.465659,1467.665147,4404841,HCLTECH,-0.574886392,1
29-07-2025,1450.231689,1455.25488,1439.003303,1444.026494,6223556,HCLTECH,0.110389591,1
30-07-2025,1454.269897,1461.952509,1446.685876,1458.209674,1642426,HCLTECH,0.295838739,0
31-07-2025,1445.799438,1460.376539,1437.525884,1442.943077,2306285,HCLTECH,-0.500038321,0
01-08-2025,1430.237305,1444.814525,1428.168946,1442.943108,2152783,HCLTECH,-0.115798275,1
04-08-2025,1452.201538,1453.186482,1418.910381,1430.237238,2384774,HCLTECH,0.534340706,1
05-08-2025,1460.376587,1463.036008,1449.04973,1457.618816,2614394,HCLTECH,0.19485663,0
06-08-2025,1441.170166,1461.36152,1434.472618,1458.603749,1735697,HCLTECH,0.378095885,1
07-08-2025,1453.285034,1456.929279,1429.153903,1436.048512,1495363,HCLTECH,-0.413652902,1
08-08-2025,1453.481934,1459.88407,1437.033416,1452.59558,2815614,HCLTECH,0.281971155,1
11-08-2025,1465.596802,1507.949398,1443.53403,1452.792529,2374556,HCLTECH,0.293428574,1
12-08-2025,1476.529663,1487.167107,1466.581752,1467.566696,3422656,HCLTECH,0.674107016,1
13-08-2025,1478.499512,1484.803178,1466.581713,1477.416097,2916128,HCLTECH,0.204001008,0
14-08-2025,1467.369751,1493.372179,1463.429975,1478.401077,4227538,HCLTECH,0.149556814,0
18-08-2025,1462.64209,1479.28767,1453.679122,1475.544834,2795155,HCLTECH,0.221528315,0
19-08-2025,1453.875977,1460.278113,1447.079838,1454.073038,2515817,HCLTECH,0.083896284,1
20-08-2025,1473.476318,1477.711626,1436.048444,1445.897885,10219330,HCLTECH,-0.285747324,0
21-08-2025,1471.014038,1482.340895,1463.725428,1477.416175,2157601,HCLTECH,0.164552494,0
22-08-2025,1444.223511,1469.044053,1441.958091,1467.172635,2802805,HCLTECH,0.394480239,1
25-08-2025,1481.552856,1486.970049,1453.974422,1457.717257,2764914,HCLTECH,0.007930162,0
26-08-2025,1470.324585,1483.818271,1462.641973,1479.287552,4092265,HCLTECH,-0.766082301,0
28-08-2025,1427.971924,1465.596738,1424.229088,1465.596738,4367902,HCLTECH,-0.064257687,1
29-08-2025,1432.896729,1440.57922,1417.531504,1427.972008,3404604,HCLTECH,-0.451334633,1
01-09-2025,1446.291992,1450.330239,1424.22922,1424.22922,2105254,HCLTECH,0.239374217,0
02-09-2025,1443.632568,1455.156487,1437.722904,1446.882932,1295198,HCLTECH,-0.364864089,1
03-09-2025,1444.026489,1452.792516,1430.729744,1452.792516,1800307,HCLTECH,-0.062691709,0
04-09-2025,1421.569824,1443.829536,1419.205934,1443.041533,2192155,HCLTECH,-0.05087631,0
05-09-2025,1397.63562,1430.434305,1381.679574,1426.198998,3895199,HCLTECH,-0.073507449,0
08-09-2025,1381.876587,1407.091132,1379.906699,1402.461943,2929976,HCLTECH,-0.234079934,1
09-09-2025,1405.613647,1410.242957,1387.884654,1388.968069,2906889,HCLTECH,0.305816454,1
10-09-2025,1441.859741,1449.739294,1410.53847,1413.296361,3205017,HCLTECH,-0.073311203,1
11-09-2025,1445.602417,1448.261838,1436.344039,1441.859702,1982922,HCLTECH,-0.150881644,0
12-09-2025,1445.109863,1457.717195,1440.973146,1452.792475,2110883,HCLTECH,0.610811672,0
15-09-2025,1444.420532,1446.19348,1430.138843,1445.109945,1725617,HCLTECH,0.301670229,1
16-09-2025,1460.770508,1462.838866,1439.101739,1441.85963,1724524,HCLTECH,0.662138325,0
17-09-2025,1459.194702,1476.431224,1453.088097,1468.35473,2656774,HCLTECH,-0.516288246,1
18-09-2025,1471.30957,1480.272538,1463.725428,1470.127565,2792406,HCLTECH,0.35166517,0
19-09-2025,1445.306885,1471.309431,1441.958051,1471.309431,3197957,HCLTECH,-0.14998342,0
22-09-2025,1418.221069,1427.380978,1393.695937,1401.57549,4457129,HCLTECH,0.452863133,0
23-09-2025,1408.273193,1422.456293,1399.014694,1422.456293,3106480,HCLTECH,0.48895995,1
24-09-2025,1420.584839,1422.948608,1398.620539,1403.643729,2894044,HCLTECH,-0.338879996,0
25-09-2025,1402.363403,1420.781809,1394.680792,1418.51639,2713246,HCLTECH,0.286004924,0
26-09-2025,1374.29248,1405.022687,1371.042117,1398.62055,2568054,HCLTECH,0.191627727,0
29-09-2025,1366.511475,1381.482577,1362.177697,1376.065384,2990852,HCLTECH,0.19377463,0
30-09-2025,1364.245972,1383.846382,1361.094199,1371.14058,2782077,HCLTECH,0.16889933,1
01-10-2025,1368.579834,1375.769974,1361.192753,1365.231,2253527,HCLTECH,0.291889164,1
03-10-2025,1372.519531,1378.724727,1359.616788,1375.474363,2793839,HCLTECH,0.047264252,1
06-10-2025,1396.355225,1399.605588,1369.860324,1372.519625,1970901,HCLTECH,0.116292101,1
07-10-2025,1411.81897,1420.190995,1395.862802,1400.590582,1592836,HCLTECH,0.116236404,1
08-10-2025,1431.320679,1436.737871,1405.712133,1411.621797,1735807,HCLTECH,0.130007693,1
09-10-2025,1464.119385,1468.650104,1430.631286,1431.320699,2681316,HCLTECH,0.34752954,1
10-10-2025,1472.983887,1475.938719,1451.709118,1468.551638,2129445,HCLTECH,-0.066656471,0
13-10-2025,1472.195923,1479.583004,1454.269988,1467.566734,1820492,HCLTECH,0.394154145,1
14-10-2025,1472.885498,1511.889262,1467.763716,1492.584381,5802489,HCLTECH,-0.102043216,1
15-10-2025,1473.180786,1486.674592,1463.725347,1475.347735,1710696,HCLTECH,-0.018931716,1
16-10-2025,1492.190308,1497.016558,1475.446258,1477.317676,2021043,HCLTECH,-0.303653885,0
17-10-2025,1475.511108,1490.502605,1468.561453,1488.219098,3210161,HCLTECH,0.600838342,1
20-10-2025,1484.64502,1499.040735,1478.390281,1479.184576,2354881,HCLTECH,0.34792072,0
21-10-2025,1475.312622,1492.190357,1470.348582,1491.892466,274400,HCLTECH,-0.280613814,1
23-10-2025,1512.940063,1536.370307,1494.672373,1499.140009,5011470,HCLTECH,0.038202772,0
24-10-2025,1512.84082,1521.577458,1505.494017,1514.032141,1491451,HCLTECH,-0.565494132,1
27-10-2025,1522.470947,1538.355874,1515.819183,1520.386075,1394846,HCLTECH,-0.207374093,0
28-10-2025,1511.152954,1530.909857,1501.125618,1523.960201,1936466,HCLTECH,0.727253186,1
29-10-2025,1546.099854,1547.787579,1511.053685,1518.996148,2596355,HCLTECH,-0.274383214,0
30-10-2025,1538.653809,1548.681145,1527.037883,1546.496894,2183395,HCLTECH,-0.034303588,0
31-10-2025,1530.413452,1546.993296,1526.541477,1538.653807,1723467,HCLTECH,0.208771272,1
03-11-2025,1532.399048,1538.554409,1517.209038,1529.023477,2252136,HCLTECH,-0.496511744,0
04-11-2025,1518.102539,1530.810529,1514.032051,1525.350085,1666863,HCLTECH,-0.252286604,0
06-11-2025,1515.421997,1520.88244,1503.409046,1518.10253,2474769,HCLTECH,0.528061962,0
07-11-2025,1501.522705,1507.8767,1479.780188,1504.203238,2238714,HCLTECH,-0.146032783,1
10-11-2025,1529.420654,1533.789034,1500.529967,1507.082475,1558896,HCLTECH,0.030288616,1
11-11-2025,1558.708496,1561.190516,1530.115578,1536.668208,2270763,HCLTECH,-0.321013072,1
12-11-2025,1582.535889,1588.492736,1562.183325,1563.672537,2331564,HCLTECH,-0.083496035,1
13-11-2025,1587.003418,1593.456669,1568.636472,1587.896969,1944022,HCLTECH,0.037740426,0
14-11-2025,1583.13147,1586.507041,1562.778908,1578.564578,2543918,HCLTECH,-0.055900355,1
17-11-2025,1594.84668,1596.137257,1574.09697,1582.535837,2000978,HCLTECH,0.272526975,0
18-11-2025,1583.727173,1592.463931,1578.663877,1592.463931,1640123,HCLTECH,-0.133080378,1
19-11-2025,1650.642456,1657.492855,1577.174669,1583.826554,6342672,HCLTECH,0.245347353,0
20-11-2025,1633.566162,1656.400744,1630.786251,1650.64241,2724035,HCLTECH,-0.311238644,0
21-11-2025,1596.435181,1631.679863,1594.449565,1624.233803,2958835,HCLTECH,0.21862998,1
24-11-2025,1598.817871,1628.204961,1591.371812,1602.689846,6392688,HCLTECH,0.585569994,0
25-11-2025,1589.584717,1607.256746,1581.14585,1606.661086,2285950,HCLTECH,-0.270487719,1
26-11-2025,1606.263916,1615.794848,1589.584695,1589.584695,1243303,HCLTECH,0.680093056,1
27-11-2025,1617.284058,1621.453802,1602.391939,1607.455235,2106176,HCLTECH,0.136983701,0
28-11-2025,1612.518555,1625.127288,1607.356002,1617.284081,1841289,HCLTECH,0.042481218,1
01-12-2025,1631.084106,1634.658191,1616.291245,1618.27686,2034350,HCLTECH,-0.202270667,0
02-12-2025,1623.737305,1641.012186,1612.320014,1639.125827,2326220,HCLTECH,0.161879931,1
03-12-2025,1628.701416,1642.699984,1617.085612,1623.737376,2371611,HCLTECH,0.429492568,1
04-12-2025,1642.699951,1659.974833,1633.268276,1638.133059,3935708,HCLTECH,0.037771821,1
05-12-2025,1670.895752,1678.838215,1639.125898,1650.741702,3391204,HCLTECH,-0.196456846,1
08-12-2025,1676.455444,1683.206587,1664.83964,1670.895744,2702407,HCLTECH,0.149612522,0
09-12-2025,1645.678345,1674.866921,1644.487024,1674.866921,2817704,HCLTECH,-0.197378637,1
10-12-2025,1654.017944,1658.981984,1645.082673,1651.337412,1482249,HCLTECH,0.304687114,1
11-12-2025,1660.371948,1665.335988,1637.140219,1655.507165,1408684,HCLTECH,-0.331913767,1
12-12-2025,1661.166138,1665.832408,1648.061122,1665.336004,1284337,HCLTECH,-0.305265906,1
15-12-2025,1671.88855,1675.859782,1648.06116,1661.166176,1689723,HCLTECH,0.401915774,0
16-12-2025,1639.820801,1669.902929,1633.566184,1668.910121,1929309,HCLTECH,0.178198372,1
17-12-2025,1643.097168,1652.528844,1634.459787,1639.125936,1394918,HCLTECH,0.031772311,1
18-12-2025,1649.45105,1661.861148,1639.324337,1645.082671,1822056,HCLTECH,0.222524768,0
19-12-2025,1630.587769,1668.91013,1620.758946,1662.953283,3487150,HCLTECH,0.21458444,1
22-12-2025,1658.287109,1661.464046,1632.176213,1640.019419,1339691,HCLTECH,-0.390660289,1
23-12-2025,1667.818115,1674.767771,1644.288494,1663.052589,1614314,HCLTECH,0.060466716,0
24-12-2025,1662.655396,1667.917326,1653.124464,1663.946094,989858,HCLTECH,0.021022872,0
26-12-2025,1648.954712,1664.343235,1638.629485,1656.003624,921138,HCLTECH,-0.086699386,0
29-12-2025,1619.071167,1648.855404,1613.70998,1647.763218,1516288,HCLTECH,0.739413057,0
30-12-2025,1603.583252,1623.935814,1599.512764,1619.071152,3323273,HCLTECH,0.475351988,1
31-12-2025,1611.625122,1619.964612,1605.171871,1612.816443,1359963,HCLTECH,-0.058044392,1
01-01-2026,1622.744507,1633.863907,1606.760324,1611.227959,773806,HCLTECH,0.418853587,1
02-01-2026,1628.403564,1631.183475,1613.412189,1620.262588,950573,HCLTECH,0.445745946,0
05-01-2026,1596.037964,1621.751713,1568.735746,1613.312846,3245802,HCLTECH,-0.391519186,1
06-01-2026,1604.675537,1614.305726,1585.812186,1588.79061,2112043,HCLTECH,-0.078228942,1
07-01-2026,1635.849609,1642.600752,1605.072563,1609.143172,3816569,HCLTECH,0.769745159,0
08-01-2026,1634.856812,1648.656866,1623.638154,1641.409441,3266398,HCLTECH,-0.022451582,1
09-01-2026,1649.45105,1662.953213,1635.253849,1635.253849,3281306,HCLTECH,-0.597432123,1
12-01-2026,1655.606445,1665.137377,1629.694183,1647.266835,4175707,HCLTECH,0.199968641,0
13-01-2026,1653.025146,1685.39066,1614.305639,1672.881304,7149266,HCLTECH,-0.090779201,1
14-01-2026,1656.5,1665.832419,1637.338759,1653.025172,2470615,HCLTECH,0.137673129,0
15-01-2026,1656.5,1656.5,1656.5,1656.5,0,HCLTECH,-0.280526962,1
16-01-2026,1698,1700.900024,1664.800049,1670,3098089,HCLTECH,0.231282891,1
19-01-2026,1716.800049,1719,1685.099976,1698,2087629,HCLTECH,-0.214805875,0
20-01-2026,1687.300049,1720,1681.800049,1720,1739341,HCLTECH,-0.51669998,0
21-01-2026,1682.5,1694.900024,1668.900024,1687.599976,1728435,HCLTECH,0.107594736,1
22-01-2026,1703.099976,1709,1681.5,1690.599976,1853439,HCLTECH,0.351887774,1
23-01-2026,1707,1721,1698.800049,1712.699951,1874357,HCLTECH,0.595512178,1
27-01-2026,1720.199951,1725.5,1700.5,1720,2671530,HCLTECH,0.533489335,1
28-01-2026,1729.599976,1734.400024,1691,1705.099976,2713867,HCLTECH,0.080768936,0
29-01-2026,1721.599976,1725,1696.099976,1722.800049,2235602,HCLTECH,0.08919791,0
30-01-2026,1695.599976,1713.199951,1683,1713.199951,4448681,HCLTECH,0.209901531,0
02-02-2026,1676.800049,1688.5,1653.599976,1670,1916380,HCLTECH,0.095530238,1
03-02-2026,1695.300049,1780.099976,1689.099976,1780,3200948,HCLTECH,0.783864708,0
04-02-2026,1621.800049,1645,1586,1642,5834470,HCLTECH,0.292760364,0
08-02-2021,760.2268066,772.729536,755.7040201,767.2122266,17447580,HDFCBANK,0.458752945,1
09-02-2021,763.3526001,771.0010558,751.4418536,762.4764741,18421366,HDFCBANK,-0.262456578,0
10-02-2021,749.0975952,764.7733418,742.1121743,761.6950207,19788006,HDFCBANK,0.582196015,0
11-02-2021,744.645752,756.6985959,740.7859999,749.2158857,13648618,HDFCBANK,0.326138021,1
12-02-2021,749.1922607,754.1886356,744.9536727,745.3799133,9910106,HDFCBANK,0.724299919,1
15-02-2021,765.6021118,769.5802613,756.177702,757.7879122,10355244,HDFCBANK,0.0806743,1
16-02-2021,770.3616333,777.1576069,761.7423004,767.780545,13897358,HDFCBANK,0.402407739,0
17-02-2021,751.3469849,768.064656,749.6894277,767.2121749,12794426,HDFCBANK,0.691342988,0
18-02-2021,736.0975342,760.5582976,733.1139079,760.5582976,14720560,HDFCBANK,0.012031632,0
19-02-2021,728.8989258,740.7859673,726.0100519,731.6931052,17139508,HDFCBANK,0.017567143,1
22-02-2021,733.1138916,745.3798268,729.0646929,731.7168308,29451838,HDFCBANK,0.3719326,0
23-02-2021,724.1867676,737.7076641,721.108447,735.8370154,18239906,HDFCBANK,-0.205100363,1
24-02-2021,760.795166,764.3470748,718.0775658,722.9318412,14314332,HDFCBANK,0.478275947,0
25-02-2021,760.7714233,774.908007,758.6876255,762.3579308,20109570,HDFCBANK,-0.04810384,0
26-02-2021,726.6731567,752.4836927,720.3270684,751.6075668,27912846,HDFCBANK,0.202536549,1
01-03-2021,738.276062,744.7405473,729.656729,740.6913483,13536018,HDFCBANK,-0.511777446,1
02-03-2021,742.6804199,751.8206883,734.5347323,746.2323287,16110038,HDFCBANK,0.016641682,1
03-03-2021,751.5128174,755.8461575,741.1649351,750.1631037,11222410,HDFCBANK,-0.336515939,0
04-03-2021,735.0319214,744.0063865,728.8989251,733.3743642,16291438,HDFCBANK,-0.25635221,0
05-03-2021,724.5894165,731.9773755,720.374473,725.0630044,17445822,HDFCBANK,-0.207756726,0
08-03-2021,719.6166992,736.429067,716.3015844,730.2724253,15117050,HDFCBANK,0.233742287,1
09-03-2021,739.980957,741.4964149,728.4964526,731.6931703,15066696,HDFCBANK,-0.242136618,0
10-03-2021,736.7841797,745.9007443,735.0792753,744.479981,11055016,HDFCBANK,0.301956995,0
12-03-2021,734.9846191,757.7405378,726.981031,757.7405378,15631204,HDFCBANK,0.032752592,0
15-03-2021,723.9500122,733.3033714,717.6276266,733.3033714,12230386,HDFCBANK,-0.208490164,0
16-03-2021,716.1358643,729.5147207,715.1176388,725.0156363,13722366,HDFCBANK,0.015285833,0
17-03-2021,708.1795654,728.8516862,705.7405765,721.8662656,21064428,HDFCBANK,-0.007477283,0
18-03-2021,706.1194458,720.8243709,701.4546173,715.9463932,18065540,HDFCBANK,0.4914195,1
19-03-2021,709.1978149,715.6859454,698.0922028,703.2779667,21235020,HDFCBANK,0.339350775,0
22-03-2021,695.7714844,707.9663695,691.6275914,707.9663695,14015632,HDFCBANK,-0.203094092,1
23-03-2021,710.4527588,713.9099151,695.7478343,696.1740749,19761428,HDFCBANK,-0.032862438,0
24-03-2021,700.3416748,713.4363315,696.6476668,706.0720757,16368900,HDFCBANK,0.028662139,0
25-03-2021,693.0246582,708.2742192,686.8206699,705.7404784,23964356,HDFCBANK,-0.00542841,1
26-03-2021,706.2615967,709.9082001,698.0685036,707.5402608,12021258,HDFCBANK,0.201036515,1
30-03-2021,735.8133545,740.0046528,711.1157965,713.5310828,25607644,HDFCBANK,-0.122955812,0
31-03-2021,707.3744507,733.1139368,704.698668,733.1139368,30774506,HDFCBANK,-0.045068071,0
01-04-2021,704.1066895,710.0975869,693.8061544,710.0975869,35763762,HDFCBANK,0.174667735,0
05-04-2021,686.5128784,703.2778985,677.7041567,700.9099594,16006586,HDFCBANK,0.311391858,0
06-04-2021,682.0848389,692.6932173,678.4855831,691.4381981,15075734,HDFCBANK,-0.066495857,1
07-04-2021,685.3762817,689.8753661,673.2288002,681.6349841,25088180,HDFCBANK,-0.231724572,0
08-04-2021,678.5566406,691.8644466,677.4673655,688.1230913,17613592,HDFCBANK,-0.241324065,0
09-04-2021,673.3234253,678.5565934,670.174055,675.3361734,28157816,HDFCBANK,-0.2261131,0
12-04-2021,647.4182129,662.5493197,640.7642813,659.7077929,22549128,HDFCBANK,0.528687458,1
13-04-2021,663.1885986,666.0774724,644.5529321,647.8680464,18600682,HDFCBANK,0.213338453,1
15-04-2021,677.2778931,680.4035609,658.7606219,665.390851,34444984,HDFCBANK,0.485323786,0
16-04-2021,676.5912476,684.3343968,674.1522587,679.5748161,15606526,HDFCBANK,-0.299062294,0
19-04-2021,668.8954468,671.4054275,649.9045868,658.2870681,24069242,HDFCBANK,-0.138889159,0
20-04-2021,658.9500122,675.5255836,655.4217488,674.8625492,23186270,HDFCBANK,-0.211304866,1
22-04-2021,673.6787109,675.7151618,649.3126394,653.5512275,38485312,HDFCBANK,0.090647153,0
23-04-2021,669.7242432,679.4090912,663.1176582,667.2852543,22713528,HDFCBANK,-0.124812956,0
26-04-2021,665.2962036,676.7570059,664.3253254,669.1796007,30170952,HDFCBANK,0.039686033,1
27-04-2021,681.3508301,682.9136931,665.2962479,666.456515,20592906,HDFCBANK,0.154967706,1
28-04-2021,699.3944702,700.4363402,677.7041263,680.1904622,24103940,HDFCBANK,-0.110603927,0
29-04-2021,697.3580322,712.1103037,691.9117726,703.8461619,24078552,HDFCBANK,-0.135725706,0
30-04-2021,668.8480835,688.5019775,666.5748389,684.3343817,35232902,HDFCBANK,0.125517096,1
03-05-2021,669.866272,673.3945359,652.2725306,659.7078363,22473700,HDFCBANK,0.211379863,0
04-05-2021,657.5055542,673.9153816,655.1139707,667.7350382,21486328,HDFCBANK,-0.329570033,1
05-05-2021,664.2542114,667.5693259,654.3562152,663.4964825,14421612,HDFCBANK,-0.413088094,0
06-05-2021,663.4492188,668.1377499,660.6550389,666.6222342,11477044,HDFCBANK,-0.138678617,1
07-05-2021,670.0083008,674.8388729,667.8771558,669.1558197,12048334,HDFCBANK,0.577422555,1
10-05-2021,672.4237061,677.2306344,669.0849464,675.8098708,11060050,HDFCBANK,0.087153689,0
11-05-2021,664.7042236,674.4837661,660.6787271,661.1286124,14519034,HDFCBANK,0.588833593,0
12-05-2021,662.7861328,667.0957703,657.7424111,662.9045298,13774926,HDFCBANK,0.268562555,0
14-05-2021,656.7952881,662.5020447,654.6641428,660.3471969,10604142,HDFCBANK,-0.003765553,1
17-05-2021,682.0848389,683.1977587,654.1668608,660.7260403,15120692,HDFCBANK,0.169976678,1
18-05-2021,699.3471069,702.2123364,689.0702744,690.9409232,22165280,HDFCBANK,0.125605343,0
19-05-2021,690.5856934,700.3652928,687.9099686,696.2687468,10130916,HDFCBANK,0.102597831,0
20-05-2021,678.5566406,694.2323857,676.5201899,690.6567745,10684184,HDFCBANK,-0.432028443,1
21-05-2021,709.1030273,711.2815196,683.387187,683.387187,19341646,HDFCBANK,0.593716981,1
24-05-2021,715.0938721,720.0665439,709.6713149,711.9208569,22146102,HDFCBANK,0.161564144,0
25-05-2021,700.4126587,716.8935374,696.4108649,715.354377,19236974,HDFCBANK,-0.469976045,0
26-05-2021,699.5128784,704.2250539,696.1740613,700.9099393,12283990,HDFCBANK,-0.050471634,1
27-05-2021,702.164978,705.1722491,692.5984696,697.6421913,20439496,HDFCBANK,0.133783431,1
28-05-2021,712.015625,716.5384121,700.3180283,706.0721322,17750020,HDFCBANK,-0.068752823,1
31-05-2021,717.8880615,719.6166686,704.4618588,710.3817064,15661054,HDFCBANK,-0.046263553,0
01-06-2021,715.9226685,723.1685851,713.8152258,719.9955699,11030162,HDFCBANK,0.32221007,0
02-06-2021,712.276062,715.2122833,707.0665961,715.1175889,10624016,HDFCBANK,0.351340222,1
03-06-2021,720.1140137,722.1977539,704.5803094,714.1704632,10287260,HDFCBANK,0.045594563,0
04-06-2021,710.831665,720.1613804,710.0028863,717.9591854,9424476,HDFCBANK,-0.084182756,0
07-06-2021,710.3106689,717.0119481,708.4873674,715.1175968,8091668,HDFCBANK,0.001171104,0
08-06-2021,702.3544922,710.9974705,701.6204079,708.7479282,9872540,HDFCBANK,0.175989156,0
09-06-2021,701.052063,711.3288954,697.1449635,702.7569676,10223442,HDFCBANK,0.443364455,1
10-06-2021,701.4072876,705.1722878,697.902726,701.9045201,11483540,HDFCBANK,0.359491619,1
11-06-2021,703.9172363,708.7478667,701.4072556,706.1194312,7205974,HDFCBANK,-0.38411377,0
